"","V1","uid_from_source_restr","data_source_restr","restricted_restr","CONTINENT_restr","REGION_restr","WHO_region_restr","ISO_CTRY_restr","ADM0_restr","ADM0_ID_restr","ADM1_restr","ADM1_ID_restr","ADM2_restr","ADM2_ID_restr","TypeSite_restr","Site_name_restr","point_restr","latitude_restr","longitude_restr","year_start_restr","year_end_restr","year_survey_restr","year_pub_restr","age_start_restr","age_end_restr","age_group_restr","sex_restr","mda_rounds_restr","data_collect_method_restr","Control_trial_restr","LF_species_restr","pop_mf_restr","np_mf_restr","prev_mf_restr","density_mf_restr","Blood_volu_mf_restr","pop_mf_filtration_restr","np_mf_filtration_restr","prev_mf_filtration_restr","density_mf_filtration_restr","Blood_volu_mf_filtration_restr","pop_ict_restr","np_ict_restr","prev_ict_restr","density_ict_restr","Blood_volu_ict_restr","pop_elisa_restr","np_elisa_restr","prev_elisa_restr","density_elisa_restr","Blood_volu_elisa_restr","pop_br_restr","np_br_restr","prev_br_restr","density_br_restr","Blood_volu_br_restr","pop_chamber_restr","np_chamber_restr","prev_chamber_restr","density_chamber_restr","Blood_volu_chamber_restr","pop_knott_restr","np_knott_restr","prev_knott_restr","density_knott_restr","Blood_volu_knott_restr","pop_ifi_restr","np_ifi_restr","prev_ifi_restr","density_ifi_restr","Blood_volu_ifi_restr","pop_pcr_restr","np_pcr_restr","prev_pcr_restr","density_pcr_restr","Blood_volu_pcr_restr","pop_new_rapid_test_restr","np_new_rapid_test_restr","prev_new_rapid_test_restr","density_new_rapid_test_restr","Blood_volu_new_rapid_test_restr","pop_hydrocele_restr","np_hydrocele_restr","prev_hydrocele_restr","density_hydrocele_restr","Blood_volu_hydrocele_restr","pop_lymph_restr","np_lymph_restr","prev_lymph_restr","density_lymph_restr","Blood_volu_lymph_restr","pop_clinic_restr","np_clinic_restr","prev_clinic_restr","density_clinic_restr","Blood_volu_clinic_restr","prev_dx_restr","clinic_dx_restr","miss_year_restr","miss_age_restr","miss_sex_restr","GEO_RELIABILITY_restr","Author_restr","Source_restr","Reference_restr","LF_occurrence_restr","LF_Class_restr","Autonum_restr","data_source","restricted","CONTINENT","REGION","WHO_region","ISO_CTRY","ADM0_NAME","ADM0_CODE","ADM1_NAME","ADM1_CODE","GIVEN_ADM2_NAME","ASSIGNED_ADM2_NAME","GIVEN_ADM2_CODE","ASSIGNED_ADM2_CODE","Type_District","Low_ADM_Level","Site name","Name_Positioning","Urban/rural","Cartography","point","latitude","longitude","shapefile","location_code","year_start","year_end","year_survey","month","age_start","age_end","age_group","sex","mda_rounds","data_collect_method","Control_trial","Day/Night","LF_species","Method_1","Method_2","pop_mf","np_mf","prev_mf","density_mf","mfload_method","pop_mf_filtration","np_mf_filtration","prev_mf_filtration","bs_smear","pop_ict","np_ict","prev_ict","bs_ict","pop_elisa","np_elisa","prev_elisa","pop_br","np_br","prev_br","BS_other","pop_hydrocele","np_hydrocele","pop_lymph","np_lymph","pop_clinic","np_clinic","prev_dx","clinic_dx","miss_year","miss_age","miss_sex","GEO_RELIABILITY","day_mf","Source_data","Source_data1","Source_data2","Source_data3","Reference"
"327","7167","LF6088LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo",25851,"Location","Aluthmawatha",1,6.963702,79.865324,2004,2004,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,7,0.02,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",1,"1.0-9.9",6088,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo","Colombo","25851","25851","Administrative","Location","Aluthmawatha","Aluthmawatha","Urban","SALB",1,6.9637,79.86532,"","",2004,2004,"2004","September/October",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",344,0,0,NA,NA,NA,NA,NA,NA,344,7,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
"328","7171","LF6090LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo",25851,"Location","Pamankade East",1,6.87626,79.875516,2004,2004,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,154,0,0,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf_filtration","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",0,"0",6090,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo","Colombo","25851","25851","Administrative","Location","Pamankade East","Pamankade East","Urban","SALB",1,6.87626,79.87552,"","",2004,2004,"2004","September/October",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",154,0,0,NA,NA,NA,NA,NA,NA,154,7,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
"329","7172","LF6090LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo",25851,"Location","Pamankade East",1,6.87626,79.875516,2004,2004,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,7,0.045,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",1,"1.0-9.9",6090,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo","Colombo","25851","25851","Administrative","Location","Pamankade East","Pamankade East","Urban","SALB",1,6.87626,79.87552,"","",2004,2004,"2004","September/October",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",154,0,0,NA,NA,NA,NA,NA,NA,154,7,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
"330","7173","LF6091LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo",25851,"Location","Pamankade East",1,6.87626,79.875516,2005,2005,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,200,0,0,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf_filtration","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",0,"0",6091,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo","Colombo","25851","25851","Administrative","Location","Pamankade East","Pamankade East","Urban","SALB",1,6.87626,79.87552,"","",2005,2005,"2005","July",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",200,0,0,NA,NA,NA,NA,NA,NA,200,1,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
"331","7174","LF6091LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo",25851,"Location","Pamankade East",1,6.87626,79.875516,2005,2005,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,1,0.005,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",1,">0-0.9",6091,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo","Colombo","25851","25851","Administrative","Location","Pamankade East","Pamankade East","Urban","SALB",1,6.87626,79.87552,"","",2005,2005,"2005","July",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",200,0,0,NA,NA,NA,NA,NA,NA,200,1,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
"332","7175","LF6092LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo",25851,"Location","Dehiwela West",1,6.857662,79.862384,2004,2004,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,130,0,0,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf_filtration","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",0,"0",6092,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo","Colombo","25851","25851","Administrative","Location","Dehiwela West","Dehiwela West","Urban","SALB",1,6.85766,79.86238,"","",2004,2004,"2004","September/October",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",130,0,0,NA,NA,NA,NA,NA,NA,130,12,0.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
"333","7176","LF6092LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo",25851,"Location","Dehiwela West",1,6.857662,79.862384,2004,2004,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,12,0.092,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",1,"1.0-9.9",6092,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo","Colombo","25851","25851","Administrative","Location","Dehiwela West","Dehiwela West","Urban","SALB",1,6.85766,79.86238,"","",2004,2004,"2004","September/October",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",130,0,0,NA,NA,NA,NA,NA,NA,130,12,0.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
"334","7180","LF6096LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo",25851,"Location","Kolonnawa Town",1,6.93418,79.891502,2004,2004,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,127,0,0,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf_filtration","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",0,"0",6096,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo","Colombo","25851","25851","Administrative","Location","Kolonnawa Town","Kolonnawa","Urban","SALB",1,6.93418,79.8915,"","",2004,2004,"2004","September/October",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",127,0,0,NA,NA,NA,NA,NA,NA,127,4,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
"335","7181","LF6096LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo",25851,"Location","Kolonnawa Town",1,6.93418,79.891502,2004,2004,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,4,0.031,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",1,"1.0-9.9",6096,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo","Colombo","25851","25851","Administrative","Location","Kolonnawa Town","Kolonnawa","Urban","SALB",1,6.93418,79.8915,"","",2004,2004,"2004","September/October",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",127,0,0,NA,NA,NA,NA,NA,NA,127,4,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
"336","7183","LF6098LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo",25851,"Location","Nawala East",1,6.889659,79.891413,2004,2004,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,123,0,0,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf_filtration","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",0,"0",6098,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo","Colombo","25851","25851","Administrative","Location","Nawala East","Nawala East","Urban","SALB",1,6.88966,79.89141,"","",2004,2004,"2004","September/October",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",123,0,0,NA,NA,NA,NA,NA,NA,123,2,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
"337","7184","LF6098LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo",25851,"Location","Nawala East",1,6.889659,79.891413,2004,2004,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,2,0.016,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",1,"1.0-9.9",6098,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo","Colombo","25851","25851","Administrative","Location","Nawala East","Nawala East","Urban","SALB",1,6.88966,79.89141,"","",2004,2004,"2004","September/October",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",123,0,0,NA,NA,NA,NA,NA,NA,123,2,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
"338","7185","LF6099LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo",25851,"Location","Nawala East",1,6.889659,79.891413,2005,2005,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,196,0,0,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf_filtration","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",0,"0",6099,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo","Colombo","25851","25851","Administrative","Location","Nawala East","Nawala East","Urban","SALB",1,6.88966,79.89141,"","",2005,2005,"2005","July",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",196,0,0,NA,NA,NA,NA,NA,NA,196,2,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
"339","7186","LF6099LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo",25851,"Location","Nawala East",1,6.889659,79.891413,2005,2005,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,2,0.016,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",1,"1.0-9.9",6099,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Colombo","Colombo","25851","25851","Administrative","Location","Nawala East","Nawala East","Urban","SALB",1,6.88966,79.89141,"","",2005,2005,"2005","July",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",196,0,0,NA,NA,NA,NA,NA,NA,196,2,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
"340","7190","LF6100LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Gampaha",25852,"Location","Ihalayagoda",1,7.065757,79.989389,2004,2004,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,176,0,0,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf_filtration","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",0,"0",6100,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Gampaha","Gampaha","25852","25852","Administrative","Location","Ihalayagoda","Ihala Yagoda","Rural","SALB",1,7.06576,79.98939,"","",2004,2004,"2004","September/October",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",176,0,0,NA,NA,NA,NA,NA,NA,176,2,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
"341","7191","LF6100LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Gampaha",25852,"Location","Ihalayagoda",1,7.065757,79.989389,2004,2004,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,2,0.011,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",1,"1.0-9.9",6100,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Gampaha","Gampaha","25852","25852","Administrative","Location","Ihalayagoda","Ihala Yagoda","Rural","SALB",1,7.06576,79.98939,"","",2004,2004,"2004","September/October",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",176,0,0,NA,NA,NA,NA,NA,NA,176,2,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
"342","7193","LF6102LK","gahi_collab","no","Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Gampaha",25852,"Location","Kelaniya",1,6.955203,79.917552,2004,2004,NA,2007,5,85,"Adults/Children",2,1,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,188,0,0,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf_filtration","",0,0,0,1,"Gunawardena GSa, Ismail MM, Bradley MH and Karunaweera ND","Published paper","Impact of the 2004 mass drug administration for the control of lymphatic filariasis, in urban and rural areas of the Western province of Sri Lanka.",0,"0",6102,"gahi_site",NA,"Asia","Southern Asia","SEARO","LK","Sri Lanka",231,"Western",2744,"Gampaha","Gampaha","25852","25852","Administrative","Location","Kelaniya","Kelaniya","Rural","SALB",1,6.9552,79.91755,"","",2004,2004,"2004","September/October",5,85,"Adults/Children",2,1,"Mapping","No","Night",NA,"Parasitological/Serological","Blood smear/Filtration/ICT",188,0,0,NA,NA,NA,NA,NA,NA,188,14,0.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"LKA0014LF","Gunawardena et al., 2007","Journal","2007","http://www.ncbi.nlm.nih.gov/pubmed/17524248"
